avg_speed,max_speed,avg_acceleration,max_acceleration,avg_jerk,lane_changes,collisions,travel_time,travel_distance,safety_violations,center_lane_time,lane_distribution,efficiency_score,safety_score,comfort_score,overall_score,episode,total_reward
16.091551000000003,16.091551000000003,0.2591232045088567,160.91551,5.182464090177134,0,0,62.199999999999996,997.6761619999877,0,0.0,{3: 1.0},4.516948094809482,10.0,4.740876795491143,6.754954597022022,25,-137.60000000000002
13.609388,13.609388000000001,0.1854140054495913,136.09388,3.708280108991826,0,0,73.5,997.5681403999934,0,0.0,{3: 1.0},3.7157247224722467,10.0,4.814585994550409,6.449207087898981,26,-135.40000000000003
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,27,-144.0
16.67728175626044,18.435443000000003,0.33724350584307183,184.35443,6.3056570951585975,0,0,60.0,997.1256329000049,0,0.0,{3: 1.0},4.70368489536767,10.0,4.662756494156929,6.814025256978454,28,-138.10000000000002
33.16948875747507,33.33,1.2269102990033218,312.58092,21.759529568106313,1,0,30.2,995.2758023999977,0,0.0,{0: 1.0},9.600841811423667,10.0,3.773089700996678,8.594954664768801,29,-143.1
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,30,-144.0
16.670000000000005,16.67,0.27829716193656096,166.70000000000002,5.565943238731219,0,0,60.0,996.8660000000048,0,0.0,{3: 1.0},4.701500150015003,10.0,4.72170283806344,6.824940627618689,31,-138.10000000000002
16.670328540901508,16.866796,0.284867979966611,168.66796,5.69735959933222,0,0,60.0,996.8660000000048,0,0.0,{3: 1.0},4.701598722142667,10.0,4.715132020033389,6.823665892863745,32,-138.10000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,33,-144.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,34,-144.0
29.052360000000004,29.052360000000004,290.52360000000004,290.52360000000004,2905.2360000000003,1,1,0.1,0.0,1,0.0,{0: 1.0},8.516079657965799,0.0,0.0,3.4064318631863197,35,-150.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,36,-144.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,37,-144.0
16.488297,16.488297000000003,0.27208410891089113,164.88297000000003,5.441682178217823,0,0,60.699999999999996,997.5419684999922,0,0.0,{3: 1.0},4.6434837983798385,10.0,4.7279158910891095,6.802976697569758,38,-137.90000000000003
33.01599199999998,33.33,1.217708344370861,295.02396000000005,20.869136423841063,1,0,30.299999999999997,994.1327187999976,0,0.0,{0: 1.0},9.554288178817878,10.0,3.7822916556291393,8.57817360265298,39,-143.1
33.0084670066225,33.33,1.17576238410596,288.69012,20.449676821192053,1,0,30.299999999999997,993.9688023999977,0,0.0,{0: 1.0},9.552030455032254,10.0,3.82423761589404,8.58565970519171,40,-143.1
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,41,-144.0
27.78,27.78,277.8,277.8,2778.0,1,1,0.1,0.0,1,0.0,{0: 1.0},8.134333483348335,0.0,0.0,3.2537333933393344,42,-150.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,43,-144.0
28.53220011428572,28.683798,0.8195370857142857,239.07468,14.12998171428572,1,0,35.1,996.2362571999946,0,0.0,{0: 1.0},8.185016085894306,10.0,4.180462914285714,8.110099017214866,44,-142.10000000000002
32.22513739677419,32.466753,1.0473146129032256,270.60497999999995,18.297095483870965,1,0,31.099999999999998,996.273209499998,0,0.0,{0: 1.0},9.31300806983924,10.0,3.952685387096775,8.51574030535505,45,-142.9
16.423283999999995,16.423284000000002,0.270119802631579,164.23284,5.4023960526315795,0,0,60.9,996.8933387999981,0,0.0,{3: 1.0},4.622977947794778,10.0,4.729880197368422,6.795167218591596,46,-137.90000000000003
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,47,-144.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,48,-144.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,49,-144.0
14.699606000000008,14.699606000000003,0.21617067647058827,146.99606000000003,4.323413529411765,0,0,68.10000000000001,998.1032474000092,0,0.0,{3: 1.0},4.069822832283231,10.0,4.783829323529412,6.5846949976191755,50,-136.40000000000003
16.208241,16.208241,0.2631207954545455,162.08241,5.262415909090909,0,0,61.699999999999996,996.8068215000131,0,0.0,{3: 1.0},4.554458595859586,10.0,4.736879204545454,6.769159279252925,51,-137.70000000000002
32.75005800000001,32.750058,1.073772393442623,327.50058,21.47544786885246,0,0,30.599999999999998,995.6017632000027,0,0.0,{0: 1.0},9.673000000000004,10.0,3.9262276065573776,8.654445521311477,52,-143.9
32.147717277642684,33.33,1.350835857590674,277.8,24.5920853484255,1,0,31.2,998.4756109027423,294,0.01607717041800643,"{0: 0.9839228295819936, 1: 0.01607717041800643}",9.289279711263932,5.0,3.649164142409326,6.445544712987439,53,-142.9
16.670000000000005,16.67,0.27829716193656096,166.70000000000002,5.565943238731219,0,0,60.0,996.8660000000048,0,0.0,{3: 1.0},4.701500150015003,10.0,4.72170283806344,6.824940627618689,54,-138.10000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,55,-144.0
15.273054000000002,15.273054000000002,0.23353293577981654,152.73054000000002,4.670658715596331,0,0,65.5,997.3304262000119,0,0.0,{3: 1.0},4.254874437443745,10.0,4.766467064220183,6.655243187821535,56,-137.00000000000003
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,57,-144.0
33.046695,33.046695,1.0942614238410595,330.46695,21.88522847682119,0,0,30.299999999999997,994.7055195000055,0,0.0,{0: 1.0},9.7635,10.0,3.9057385761589405,8.686547715231788,58,-144.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,59,-144.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,60,-144.0
15.223044000000007,15.223044000000002,0.23205859756097563,152.23044000000002,4.641171951219512,0,0,65.7,997.1093820000158,0,0.0,{3: 1.0},4.2388699369937015,10.0,4.767941402439025,6.649136255285286,61,-136.90000000000003
16.670000000000005,16.67,0.27829716193656096,166.70000000000002,5.565943238731219,0,0,60.0,996.8660000000048,0,0.0,{3: 1.0},4.701500150015003,10.0,4.72170283806344,6.824940627618689,62,-138.10000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,63,-144.0
32.146045209003205,32.380095,1.0411606109324758,269.8827,18.184270096463024,1,0,31.2,997.0431789999947,0,0.0,{0: 1.0},9.288778040505012,10.0,3.958839389067524,8.50727909401551,64,-142.9
15.046342000000003,15.046342000000001,0.22660153614457834,150.46342,4.532030722891566,0,0,66.5,997.5724746000171,0,0.0,{3: 1.0},4.181854035403541,10.0,4.773398463855422,6.627421306932501,65,-136.80000000000004
16.548309000000007,16.548309000000003,0.2739786258278146,165.48309000000003,5.479572516556292,0,0,60.5,997.8630326999914,0,0.0,{3: 1.0},4.662489198919894,10.0,4.726021374172186,6.810199954402395,66,-138.00000000000003
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,67,-144.0
23.63763599999999,23.637636,0.5588093617021277,236.37636,11.176187234042553,0,0,42.4,997.5082391999966,15,0.0,{0: 1.0},6.879999999999997,8.5,4.441190638297872,7.040238127659574,68,-141.60000000000002
13.23598,13.235980000000001,0.17531099337748346,132.3598,3.5062198675496687,0,0,75.60000000000001,997.9928919999818,0,0.0,{3: 1.0},3.5931911191119115,10.0,4.824689006622517,6.402214248969268,69,-134.90000000000003
16.391611,16.391611,0.2687149344262295,163.91611,5.374298688524591,0,0,61.1,998.2491099000104,0,0.0,{3: 1.0},4.612475097509751,10.0,4.73128506557377,6.7912470521186545,70,-137.80000000000004
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,71,-144.0
16.670000000000005,16.67,0.27829716193656096,166.70000000000002,5.565943238731219,0,0,60.0,996.8660000000048,0,0.0,{3: 1.0},4.701500150015003,10.0,4.72170283806344,6.824940627618689,72,-138.10000000000002
16.674721422370624,18.052033000000005,0.3244418363939901,180.52033000000003,6.17764040066778,0,0,60.0,997.0106099000049,0,0.0,{3: 1.0},4.702916718383026,10.0,4.675558163606009,6.816278320074412,73,-138.10000000000002
16.606654000000002,16.606654000000002,0.27585803986710966,166.06654,5.517160797342192,0,0,60.3,998.0599053999956,0,0.0,{3: 1.0},4.680994449444945,10.0,4.72414196013289,6.817226171804556,74,-138.00000000000003
26.691024000000002,26.691024000000002,266.91024,266.91024,2669.1023999999998,1,1,0.1,0.0,1,0.0,{0: 1.0},7.80760801080108,0.0,0.0,3.123043204320432,75,-150.0
16.67001406510852,16.678425000000004,0.27857846410684484,166.78425000000004,5.571569282136897,0,0,60.0,996.8660000000049,0,0.0,{3: 1.0},4.7015043699695545,10.0,4.721421535893155,6.824886055166452,76,-138.10000000000002
15.098018999999995,15.098019,0.228066752265861,150.98019,4.561335045317221,0,0,66.30000000000001,997.9790558999894,0,0.0,{3: 1.0},4.198358685868586,10.0,4.77193324773414,6.633730123894263,77,-136.80000000000004
16.683762166944913,19.168923000000003,0.3617336560934892,191.68923,6.550558597662771,0,0,60.0,997.440461500005,0,0.0,{3: 1.0},4.705629213004774,10.0,4.63826634390651,6.809904953983212,78,-138.10000000000002
32.20677899999999,32.206779,1.0389283548387096,322.06778999999995,20.77856709677419,0,0,31.099999999999998,995.1894711000082,0,0.0,{0: 1.0},9.507499999999997,10.0,3.96107164516129,8.595214329032258,79,-143.8
16.674576707846416,18.030362000000004,0.32371826377295504,180.30362000000002,6.17040467445743,0,0,60.0,997.0041086000049,0,0.0,{3: 1.0},4.702873299683893,10.0,4.676281736227045,6.816405667118967,80,-138.10000000000002
32.16988477096774,32.406759,1.0453793225806451,270.10494,18.264834838709678,1,0,31.099999999999998,994.5653785000056,0,0.0,{0: 1.0},9.296430624352759,10.0,3.9546206774193546,8.509496385224976,81,-142.9
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,82,-144.0
28.974576,28.974576,289.74575999999996,289.74575999999996,2897.4575999999993,1,1,0.1,0.0,1,0.0,{0: 1.0},8.492742124212421,0.0,0.0,3.397096849684969,83,-150.0
16.673432305509188,17.805317000000002,0.3162042404006678,178.05317000000002,6.0952644407345575,0,0,60.0,996.9580634000049,0,0.0,{3: 1.0},4.702529944647222,10.0,4.683795759599333,6.817771129778755,84,-138.10000000000002
16.693243063545157,19.982419000000004,0.3895457859531774,199.82419000000002,6.833584949832776,0,0,59.9,996.2576933000048,0,0.0,{3: 1.0},4.708973766440192,10.0,4.610454214046822,6.805680349385441,85,-138.10000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,86,-144.0
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,87,-144.0
16.6893486427379,19.675691000000004,0.3786541235392321,196.75691000000003,6.7197632721202005,0,0,60.0,997.7244146000048,0,0.0,{3: 1.0},4.707305323353705,10.0,4.621345876460769,6.807191304633636,88,-138.10000000000002
33.006074993377474,33.33,1.1581009271523175,286.02324,20.273062251655627,1,0,30.299999999999997,993.9232323999977,0,0.0,{0: 1.0},9.551312779291173,10.0,3.841899072847683,8.588904926286006,89,-143.1
16.67022835392321,16.806784,0.28286424040066777,168.06784,5.657284808013354,0,0,60.0,996.8660000000048,0,0.0,{3: 1.0},4.701568663043267,10.0,4.717135759599332,6.824054617137174,90,-138.10000000000002
16.670336889816365,16.871797,0.28503495826377295,168.71797,5.700699165275458,0,0,60.0,996.8660000000049,0,0.0,{3: 1.0},4.701601227067617,10.0,4.714965041736226,6.823633499174292,91,-138.10000000000002
31.102541255267234,32.220110999999996,1.2966859961438573,268.54926,24.118696356797766,1,0,32.199999999999996,997.1981326910569,304,0.01557632398753894,"{0: 0.9844236760124611, 1: 0.01557632398753894}",8.970695546134785,5.0,3.7033140038561427,6.328941019225142,92,-142.70000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,93,-144.0
16.67928346410685,18.682159000000002,0.3454811018363941,186.82159000000001,6.38803305509182,0,0,60.0,997.2208636000049,0,0.0,{3: 1.0},4.704285467778833,10.0,4.654518898163605,6.812617966744254,94,-138.10000000000002
26.188206,26.188206,261.88205999999997,261.88205999999997,2618.8205999999996,1,1,0.1,0.0,1,0.0,{0: 1.0},7.656747524752476,0.0,0.0,3.0626990099009905,95,-150.0
30.353631,30.353630999999996,0.9226027659574467,303.53630999999996,18.452055319148933,0,0,33.0,995.5990968000056,0,0.0,{0: 1.0},8.942000000000002,10.0,4.077397234042554,8.39227944680851,96,-143.5
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,97,-144.0
32.145723969221834,33.33,1.3439030715921123,280.63392,24.6087686938151,1,0,31.2,998.3852798108545,294,0.01607717041800643,"{0: 0.9839228295819936, 1: 0.01607717041800643}",9.288681658932443,5.0,3.6560969284078872,6.446692049254556,98,-142.9
28.74845012103746,28.903775999999997,0.8329618443804034,240.90815999999998,14.357819020172913,1,0,34.8,995.1621375999957,0,0.0,{0: 1.0},8.251397576068847,10.0,4.167038155619597,8.133966661551458,99,-142.20000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,100,-144.0
30.65462724539877,30.843581999999998,0.9461221472392637,257.07612,16.35802576687117,1,0,32.699999999999996,996.7700869999992,0,0.0,{0: 1.0},8.833807904410072,10.0,4.053877852760737,8.344298732316176,101,-142.60000000000002
30.880244999999995,30.880245,0.9560447368421051,308.80244999999996,19.120894736842104,0,0,32.4,994.3438889999948,0,0.0,{0: 1.0},9.102999999999998,10.0,4.043955263157894,8.449991052631578,102,-143.6
33.00372013245032,33.33,1.1345523178807944,282.4674,20.037576158940396,1,0,30.299999999999997,993.8876739999976,0,0.0,{0: 1.0},9.550606250360133,10.0,3.865447682119205,8.593332036567894,103,-143.1
16.331599,16.331599,0.2668561928104575,163.31599,5.33712385620915,0,0,61.3,997.860698900005,0,0.0,{3: 1.0},4.593469696969698,10.0,4.733143807189542,6.784016640225788,104,-137.80000000000004
31.928290261980834,32.143451999999996,1.0269473482428113,267.91032,17.816015335463266,1,0,31.4,996.6763820000057,0,0.0,{0: 1.0},9.222445023096562,10.0,3.9730526517571896,8.483588539590063,105,-142.9
15.484762999999997,15.484763000000001,0.24007384496124032,154.84763,4.801476899224807,0,0,64.60000000000001,997.2187371999846,0,0.0,{3: 1.0},4.322893489348934,10.0,4.759926155038759,6.6811426267473255,106,-137.10000000000002
33.11123580730896,33.33,1.2269102990033218,305.60814000000005,21.468979401993362,1,0,30.2,993.5921163999976,0,0.0,{0: 1.0},9.58336417861055,10.0,3.773089700996678,8.587963611643556,107,-143.1
16.670000000000005,16.67,0.27829716193656096,166.70000000000002,5.565943238731219,0,0,60.0,996.8660000000048,0,0.0,{3: 1.0},4.701500150015003,10.0,4.72170283806344,6.824940627618689,108,-138.10000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,109,-144.0
32.27038653721683,32.516748,1.0523219417475727,271.02168,18.383280258899678,1,0,31.0,994.4447272000057,0,0.0,{0: 1.0},9.327084169582008,10.0,3.9476780582524267,8.520369279483289,110,-143.0
29.069625597667642,29.23041,0.8521985422740525,243.6306,14.684000000000001,1,0,34.4,994.6518520000036,0,0.0,{0: 1.0},8.349759855285821,10.0,4.147801457725947,8.169464233659518,111,-142.3
16.670840908180306,17.146852000000003,0.29421876460767954,171.46852,5.8754096828046745,0,0,60.0,996.8686852000048,0,0.0,{3: 1.0},4.701752447698862,10.0,4.705781235392321,6.821857226158009,112,-138.10000000000002
27.327267000000006,27.327267,0.7486922465753423,273.27266999999995,14.973844931506845,0,0,36.6,994.71251879999,0,0.0,{0: 1.0},8.016000000000002,10.0,4.251307753424658,8.056661550684932,113,-142.70000000000002
14.864639000000002,14.864639000000002,0.22119998511904765,148.64639000000003,4.423999702380953,0,0,67.30000000000001,997.4172768999942,0,0.0,{3: 1.0},4.123337683768378,10.0,4.778800014880952,6.605095076483542,114,-136.60000000000002
32.45616990909091,32.720061,1.0623396428571428,272.71626,18.553003896103895,1,0,30.9,996.9228705999997,0,0.0,{0: 1.0},9.383324755202795,10.0,3.937660357142857,8.54086197350969,115,-143.0
15.763152000000002,15.763152000000002,0.2486301577287066,157.63152,4.972603154574132,0,0,63.5,997.8075215999881,0,0.0,{3: 1.0},4.411918541854186,10.0,4.751369842271293,6.715041385195933,116,-137.40000000000003
33.10128052980131,33.33,1.2228476821192051,304.41360000000003,21.318781456953644,1,0,30.299999999999997,996.6145359999977,0,0.0,{0: 1.0},9.57987729667006,10.0,3.7771523178807946,8.587381382244184,117,-143.1
32.59395892810458,32.873379,1.0742934313725487,273.99413999999996,18.818818954248364,1,0,30.7,994.635201800003,0,0.0,{0: 1.0},9.425665594990875,10.0,3.925706568627451,8.55540755172184,118,-143.0
28.932125681159413,29.090424,0.8432006956521738,242.46384,14.53123710144928,1,0,34.6,995.7336975999942,0,0.0,{0: 1.0},8.307505754923318,10.0,4.156799304347826,8.154362162838892,119,-142.20000000000002
16.029872000000005,16.029872,0.257301316211878,160.29872,5.14602632423756,0,0,62.4,997.0580384000048,0,0.0,{3: 1.0},4.497442544254427,10.0,4.742698683788122,6.7475167544593955,120,-137.60000000000002
15.811495000000003,15.811495000000003,0.25018188291139243,158.11495000000002,5.003637658227849,0,0,63.3,997.7053345000091,0,0.0,{3: 1.0},4.427422892289231,10.0,4.7498181170886085,6.720932780333413,121,-137.40000000000003
32.14726552592969,33.33,1.4252946890567422,290.96808000000004,25.668140671632425,1,0,31.2,998.3298806244685,294,0.01607717041800643,"{0: 0.9839228295819936, 1: 0.01607717041800643}",9.289144172196128,5.0,3.5747053109432585,6.430598731067104,122,-142.9
30.405686347560977,30.590273999999997,0.9326303048780485,254.96483999999998,16.103825609756104,1,0,32.9,994.7568637999975,0,0.0,{0: 1.0},8.758118166084902,10.0,4.067369695121952,8.316721205458352,123,-142.60000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,124,-144.0
33.002524066225156,33.33,1.1117396026490063,279.02268,19.592407947019865,1,0,30.299999999999997,993.8859999999977,0,0.0,{0: 1.0},9.550247394607007,10.0,3.8882603973509937,8.597751037313001,125,-143.1
32.866554,32.866554,328.66553999999996,328.66553999999996,3286.6553999999996,1,1,0.1,0.0,1,0.0,{0: 1.0},9.660452295229524,0.0,0.0,3.86418091809181,126,-150.0
33.00247807284767,33.33,1.1108197350993378,278.88378,19.574010596026493,1,0,30.299999999999997,993.8859999999977,0,0.0,{0: 1.0},9.550233595213824,10.0,3.889180264900663,8.597929491065662,127,-143.1
16.670000000000005,16.67,0.27829716193656096,166.70000000000002,5.565943238731219,0,0,60.0,996.8660000000048,0,0.0,{3: 1.0},4.701500150015003,10.0,4.72170283806344,6.824940627618689,128,-138.10000000000002
33.32999999999999,33.33,1.1109999999999998,333.29999999999995,22.219999999999995,0,0,30.099999999999998,996.5669999999976,0,0.0,{0: 1.0},9.849499999999999,10.0,3.8889999999999993,8.7176,129,-144.0
