avg_speed,max_speed,avg_acceleration,max_acceleration,avg_jerk,lane_changes,collisions,travel_time,travel_distance,safety_violations,center_lane_time,lane_distribution,efficiency_score,safety_score,comfort_score,overall_score,episode,total_reward
26.875172404172922,32.05802511796295,2.8124061971394347,320.58025117962944,53.49967093968146,347,0,37.3,1513.614031980136,0,0.5349462365591398,"{0: 0.4650537634408602, 1: 0.5349462365591398}",4.876858057057583,10.0,2.1875938028605653,6.388261983395146,0,228.58707591676261
13.740958278686975,13.807718416639666,0.6240763993750423,137.6946671755618,11.2561462697005,0,0,72.80000000000001,997.5907201887889,0,0.0,{3: 1.0},3.7586997535814506,10.0,4.375923600624958,6.378664621557572,1,185.31608162561145
17.33848883906704,17.404836024435358,0.7183643063505366,172.94185395348472,13.3896980143919,0,0,57.699999999999996,996.9675385907278,0,0.0,{3: 1.0},4.913566858405953,10.0,4.281635693649463,6.821753882092274,2,155.09171531325487
17.950651691953965,18.01344087335286,0.7546064980069348,180.13440873352857,13.996864286513912,0,0,55.8,998.0499551544999,0,0.0,{3: 1.0},5.106734080994289,10.0,4.245393501993066,6.89177233279633,3,151.39561649341454
17.826104861543147,17.891609771997356,0.7560322945718919,178.5460249326952,14.069255823742846,0,0,56.1,996.476411997089,0,0.0,{3: 1.0},5.067866295092454,10.0,4.243967705428108,6.875940059122604,4,151.85255375755315
16.45945644677361,16.524854620147593,0.7072580317763294,164.80272157133655,12.989028527008877,0,0,60.8,997.440979103444,0,0.0,{3: 1.0},4.6343307671087945,10.0,4.292741968223671,6.712280700488252,5,161.32700326905115
16.716582376848237,16.77996845669358,0.7073674982167214,167.68623044022945,13.01872270425045,0,0,59.9,997.9747638311219,0,0.0,{3: 1.0},4.715976260680539,10.0,4.292632501783279,6.744917004628872,6,159.5776441166089
30.43985414236635,30.505119332911107,1.3977984890743587,304.8760121968587,26.62018688004856,0,0,32.9,995.3784557476472,0,1.0,{1: 1.0},8.968369529662871,10.0,3.6022015109256422,8.307788114050277,7,236.66743617188274
31.783597461339355,32.01615122960006,1.8495225583407975,317.4035846239246,36.19126022387643,84,0,31.5,1106.5064186389918,0,0.8662420382165605,"{0: 0.1337579617834395, 1: 0.8662420382165605}",6.378532841685974,10.0,3.150477441659202,7.18150862500623,8,219.82942936868182
17.59502307958659,17.658491480788722,0.7484367218963127,175.5624525660932,13.803376806108961,0,0,56.9,997.6416863948574,0,0.0,{3: 1.0},4.994534827358713,10.0,4.251563278103687,6.848126586564222,9,153.55475345819235
17.089083554669116,17.154861590878042,0.7142753540220158,170.26579741681394,13.072046097647622,0,0,58.6,998.0087299739747,0,0.0,{3: 1.0},4.834237790179753,10.0,4.285724645977984,6.7908400452674975,10,156.98302321765465
30.20600903447568,33.228073995832816,1.7561552006406733,332.2807399583281,32.42006988657126,51,0,33.199999999999996,1065.4064708159942,0,0.9244712990936556,"{0: 0.0755287009063444, 1: 0.9244712990936556}",5.896708981240829,10.0,3.2438447993593265,7.007452552368197,11,233.59270018372143
14.493169812289159,14.557697450748798,0.6397618265002675,145.31619933116866,11.90320905773649,0,0,69.0,997.1262380734119,0,0.0,{3: 1.0},4.003385782264974,10.0,4.360238173499733,6.473401947605936,12,177.68113411941712
30.409172601611452,30.409172601611452,304.0917260161145,304.0917260161145,3040.9172601611444,0,1,0.1,0.0,1,1.0,{1: 1.0},9.123164146898125,0.0,0.0,3.64926565875925,13,-50.0
33.07897594100707,33.07897594100707,330.7897594100707,330.7897594100707,3307.897594100707,0,1,0.1,0.0,1,1.0,{1: 1.0},9.924185250827206,0.0,0.0,3.9696741003308826,14,-50.0
27.659454279484176,27.882542393868963,2.648378263674682,276.06398666333575,52.85661588498968,343,0,36.199999999999996,1497.7558317812175,31,0.5235457063711911,"{0: 0.47645429362880887, 1: 0.5235457063711911}",5.1176661504603,6.9,2.351621736325318,5.277390807449184,15,222.07455440948502
20.50386625352725,20.57046154963572,0.8628579984531917,204.90939043832685,16.081973237503362,0,0,48.8,996.4891926423943,0,0.0,{3: 1.0},5.907775053563532,10.0,4.137142001546808,7.190538421734775,16,137.27743353256307
25.112058332401382,25.330381707966016,2.494461225391438,250.5148272949286,49.78681082244422,380,0,39.9,1588.3541888718728,31,0.5226130653266332,"{0: 0.47738693467336685, 1: 0.5226130653266332}",4.334870936814097,6.9,2.505538774608562,4.995056129647351,17,240.7603889855606
17.60427943491798,17.66845168040059,0.753849780117518,175.70562509074057,13.941726937457403,0,0,56.8,996.4055877089407,0,0.0,{3: 1.0},4.9978120116765625,10.0,4.246150219882482,6.848354848647122,18,153.2436223186184
17.810175462264134,17.8734201574642,0.7402344413613645,177.78888000307114,13.745034208088862,0,0,56.199999999999996,997.3729546329871,0,0.0,{3: 1.0},5.062586997378979,10.0,4.259765558638636,6.876987910679319,19,152.13256916588813
18.920807764835253,18.985270303966956,0.7862320755978265,188.8551536718105,14.609550893854674,0,0,52.9,997.1300984465836,0,0.0,{3: 1.0},5.4123100104516215,10.0,4.213767924402173,7.007677589061084,20,145.52067056555376
15.581285902210944,15.642860836827174,0.6611053772760385,156.32112009474517,12.197759326621627,0,0,64.2,997.1972151307737,0,0.0,{3: 1.0},4.3538532559888825,10.0,4.338894622723961,6.609320226940345,21,168.09742811266628
26.682057222091366,26.955832511115815,1.8021955996816352,266.68656891709185,35.39771568074347,166,0,37.5,1243.5969845652075,36,0.7780748663101604,"{0: 0.22192513368983957, 1: 0.7780748663101604}",4.81791770839825,6.4,3.1978044003183648,5.126727963422973,22,247.62078668822824
